1630753620000,2021-09-04 11:07:00,49828.0,49893.0,49825.0,49889.0,29239.7382
1630753680000,2021-09-04 11:08:00,49889.0,49889.0,49829.0,49878.0,18369.5335
1630753740000,2021-09-04 11:09:00,49878.0,49878.0,49832.0,49856.0,30842.0765
1630753800000,2021-09-04 11:10:00,49856.0,49857.0,49837.0,49847.0,17393.3643
1630753860000,2021-09-04 11:11:00,49847.0,49872.0,49839.0,49839.0,16444.8569
1630753920000,2021-09-04 11:12:00,49839.0,49840.0,49765.0,49771.0,9403.4291
1630753980000,2021-09-04 11:13:00,49778.0,49833.0,49765.0,49802.0,53706.3116
1630754040000,2021-09-04 11:14:00,49802.0,49865.0,49802.0,49863.0,68428.7757
1630754100000,2021-09-04 11:15:00,49863.0,49898.0,49862.0,49898.0,98429.4408
1630754160000,2021-09-04 11:16:00,49898.0,49924.0,49898.0,49923.0,158783.8526
1630754220000,2021-09-04 11:17:00,49922.0,49970.0,49916.0,49953.0,137735.6294
1630754280000,2021-09-04 11:18:00,49953.0,49992.0,49915.0,49923.0,234482.9539
1630754340000,2021-09-04 11:19:00,49923.0,49943.0,49917.0,49943.0,199.744
1630754400000,2021-09-04 11:20:00,49939.0,49971.0,49937.0,49967.0,5595.5237
1630754460000,2021-09-04 11:21:00,49967.0,49974.0,49939.0,49973.0,11842.6535
1630754520000,2021-09-04 11:22:00,49973.0,49980.0,49932.0,49934.0,24719.424
1630754580000,2021-09-04 11:23:00,49934.0,49970.0,49934.0,49968.0,15501.8448
1630754640000,2021-09-04 11:24:00,49968.0,50030.0,49961.0,50030.0,31494.5738
1630754700000,2021-09-04 11:25:00,50030.0,50071.0,50016.0,50016.0,33815.2736
1630754760000,2021-09-04 11:26:00,50016.0,50016.0,49967.0,50015.0,11905.5424
1630754820000,2021-09-04 11:27:00,50012.0,50015.0,49974.0,49995.0,13768.262
1630754880000,2021-09-04 11:28:00,49995.0,49996.0,49964.0,49965.0,11041.6823
1630754940000,2021-09-04 11:29:00,49965.0,49965.0,49902.0,49902.0,21810.8155
1630755000000,2021-09-04 11:30:00,49902.0,49950.0,49902.0,49911.0,7454.549
1630755060000,2021-09-04 11:31:00,49911.0,49911.0,49864.0,49895.0,121280.6502
1630755120000,2021-09-04 11:32:00,49895.0,49895.0,49864.0,49864.0,69588.7889
1630755180000,2021-09-04 11:33:00,49864.0,49894.0,49851.0,49851.0,67248.059
1630755240000,2021-09-04 11:34:00,49851.0,49851.0,49814.0,49814.0,53562.4293
1630755300000,2021-09-04 11:35:00,49814.0,49856.0,49813.0,49856.0,100726.6999
1630755360000,2021-09-04 11:36:00,49856.0,49881.0,49856.0,49869.0,28840.6021
1630755420000,2021-09-04 11:37:00,49869.0,49888.0,49867.0,49873.0,2070.3283
1630755480000,2021-09-04 11:38:00,49873.0,49874.0,49819.0,49843.0,47752.7421
1630755540000,2021-09-04 11:39:00,49843.0,49843.0,49784.0,49826.0,8292.4777
1630755600000,2021-09-04 11:40:00,49827.0,49851.0,49818.0,49851.0,6572.5103
1630755660000,2021-09-04 11:41:00,49851.0,49877.0,49851.0,49873.0,8628.0491
1630755720000,2021-09-04 11:42:00,49873.0,49876.0,49852.0,49853.0,11292.7771
1630755780000,2021-09-04 11:43:00,49853.0,49854.0,49828.0,49837.0,3394.3614
1630755840000,2021-09-04 11:44:00,49837.0,49839.0,49805.0,49806.0,2416.1371
1630755900000,2021-09-04 11:45:00,49806.0,49882.0,49803.0,49872.0,26865.4555
1630755960000,2021-09-04 11:46:00,49864.0,49889.0,49847.0,49875.0,8826.2745
1630756020000,2021-09-04 11:47:00,49875.0,49899.0,49875.0,49899.0,13644.2733
1630756080000,2021-09-04 11:48:00,49899.0,49918.0,49899.0,49914.0,2480.3998
1630756140000,2021-09-04 11:49:00,49914.0,49914.0,49882.0,49888.0,55973.8705
1630756200000,2021-09-04 11:50:00,49888.0,49908.0,49872.0,49898.0,53591.1496
1630756260000,2021-09-04 11:51:00,49898.0,49954.0,49892.0,49949.0,50223.4931
1630756320000,2021-09-04 11:52:00,49949.0,49949.0,49928.0,49932.0,12704.5118
1630756380000,2021-09-04 11:53:00,49932.0,49933.0,49918.0,49918.0,133095.7208
1630756440000,2021-09-04 11:54:00,49918.0,49918.0,49876.0,49880.0,10661.2051
1630756500000,2021-09-04 11:55:00,49880.0,49898.0,49879.0,49896.0,8346.1009
1630756560000,2021-09-04 11:56:00,49896.0,49917.0,49882.0,49917.0,33553.7617
1630756620000,2021-09-04 11:57:00,49917.0,49929.0,49908.0,49926.0,9548.0747
1630756680000,2021-09-04 11:58:00,49926.0,49930.0,49924.0,49924.0,11502.7473
1630756740000,2021-09-04 11:59:00,49924.0,49931.0,49903.0,49905.0,167835.4363
1630756800000,2021-09-04 12:00:00,49905.0,49931.0,49903.0,49912.0,34209.9132
1630756860000,2021-09-04 12:01:00,49912.0,49936.0,49893.0,49927.0,73305.2804
1630756920000,2021-09-04 12:02:00,49927.0,49938.0,49917.0,49938.0,33814.1083
1630756980000,2021-09-04 12:03:00,49938.0,49967.0,49938.0,49967.0,17937.3468
1630757040000,2021-09-04 12:04:00,49964.0,49989.0,49957.0,49983.0,989.6174
1630757100000,2021-09-04 12:05:00,49983.0,49991.0,49970.0,49978.0,2541755.9671
1630757160000,2021-09-04 12:06:00,49978.0,49997.0,49976.0,49997.0,141654.6529
1630757220000,2021-09-04 12:07:00,49997.0,50027.0,49997.0,50027.0,86617.2046
1630757280000,2021-09-04 12:08:00,50027.0,50050.0,50027.0,50050.0,61536.5616
1630757340000,2021-09-04 12:09:00,50050.0,50052.0,50013.0,50013.0,179571.1579
1630757400000,2021-09-04 12:10:00,50013.0,50013.0,50002.0,50007.0,19382.5123
1630757460000,2021-09-04 12:11:00,50007.0,50027.0,50007.0,50013.0,15955.1988
1630757520000,2021-09-04 12:12:00,50013.0,50013.0,49982.0,49983.0,29431.8496
1630757580000,2021-09-04 12:13:00,49983.0,49983.0,49971.0,49971.0,36399.4609
1630757640000,2021-09-04 12:14:00,49971.0,49971.0,49944.0,49944.0,82593.0077
1630757700000,2021-09-04 12:15:00,49944.0,49999.0,49944.0,49992.0,49997.283
1630757760000,2021-09-04 12:16:00,49992.0,49992.0,49965.0,49975.0,3042.9702
